id,date,title,url,development_type,primary_industry,primary_company,second_company,parent_category,story_type,company_type,shelf_life,user_needs,impact_score
568410,2026-08-13T12:02:24,Lenskart Shares Jump 7% To Record High As Brokerages Raise Targets,https://inc42.com/buzz/lenskart-shares-jump-7-to-record-high-as-brokerages-raise-targets/,Business Updates,,lenskart,,News,Others,Listed Startup,3 Days,Inform Me,0.37
568406,2026-08-13T11:43:16,"IPO-Bound Infra.Market Eyes Reverse Listing Via Shalimar Paints In ₹10,545 Cr Deal",https://inc42.com/buzz/ipo-bound-infra-market-eyes-reverse-listing-via-shalimar-paints-in-%e2%82%b910545-cr-deal/,Startup Funding & Investments,,infra-market,,News,Others,Late Stage Startup,3 Days,Inform Me,0.692
568390,2026-08-13T08:00:06,"Astrotalk’s Unicorn Leap, Shiprocket IPO Day 1 & More",https://inc42.com/buzz/astrotalks-unicorn-leap-shiprocket-ipo-day-1-more/,Business Updates,,astrotalk,,News,Inc42 Daily Brief,Growth Stage Startup,3 Days,Inform Me,0.27
568371,2026-08-13T07:00:03,"Table Space Goes For IPO, But Its Growth Story Has A Catch",https://inc42.com/features/table-space-goes-for-ipo-but-its-growth-story-has-a-catch/,,,table-space,,In-Depth,Others,Late Stage Startup,7 Days,Inform Me,0.438
568398,2026-08-13T03:06:35,SEBI Issues Show Cause Notice To Paytm Over 2023 Disclosure,https://inc42.com/buzz/sebi-issues-show-cause-notice-to-paytm-over-2023-disclosure/,Controversies,,paytm,,News,Others,Listed Startup,3 Days,Inform Me,0.49
568381,2026-08-13T01:38:49,5.1 Lakh Complaints Filed Against Ecommerce Platforms In 2025: Govt,https://inc42.com/buzz/5-1-lakh-complaints-filed-against-ecommerce-platforms-in-2025-govt/,Controversies,Ecommerce,,,News,Others,,3 Days,Inform Me,0.315
568365,2026-08-12T22:52:38,Yatra’s Q1 Profit Crashes 98% YoY To ₹34 Lakh,https://inc42.com/buzz/yatras-q1-profit-crashes-98-yoy-to-%e2%82%b934-lakhs/,Startup Financials,,yatra,,News,Series,Listed Startup,3 Days,Inform Me,0.496
568363,2026-08-12T21:56:32,Bank Of America To Buy 49.9% Stake In Jio Financial Services’ NBFC Arm For $1.9 Bn,https://inc42.com/buzz/bank-of-america-to-buy-49-9-stake-in-jio-financial-services-nbfc-arm-for-1-9-bn/,Startup Funding & Investments,,TBD,,News,Spot News,Listed Startup,3 Days,Inform Me,0.73
568357,2026-08-12T20:15:45,Cursor To Open First India Office By 2026 End: Report,https://inc42.com/buzz/cursor-to-open-first-india-office-by-2026-end-report/,Business Updates,,TBD,,News,Others,International Company,3 Days,Inform Me,0.258
568353,2026-08-12T20:07:55,DevX Q1 Profit Jumps To ₹1.5 Cr Despite A 3.3% YoY Dip In Revenue,https://inc42.com/buzz/devx-q1-profit-jumps-to-%e2%82%b91-5-cr-despite-a-3-3-yoy-dip-in-revenue/,Startup Financials,,devx,,News,Spot News,Listed Startup,3 Days,Inform Me,0.51
568219,2026-08-12T19:33:31,[Update] Shiprocket IPO: Public Issue Subscribed 97% On Day 1,https://inc42.com/buzz/shiprocket-ipo-subscribed-35-on-day-1-retail-employee-quotas-fully-booked/,Startup IPO,,shiprocket,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
568332,2026-08-12T18:28:49,Uber Takes Bike Services To 100 More Cities Amid Intense Competition,https://inc42.com/buzz/uber-takes-bike-services-to-100-more-cities-amid-intense-competition/,Business Updates,,uber india,,News,Others,International Company,3 Days,Inform Me,0.258
568296,2026-08-12T18:26:32,How SwishX Is Fixing Messy Back Office Sales Workflows For Pharma Companies With AI,https://inc42.com/startups/how-swishx-is-fixing-messy-back-office-sales-workflows-for-pharma-companies-with-ai/,,,swishx,,Startup Stories,Others,Early Stage Startup,3 Days,Inform Me,0.207
568323,2026-08-12T18:08:18,"IndiQube Trims Q1 Loss By 35% YoY To ₹24 Cr, Revenue Jumps 37%",https://inc42.com/buzz/indiqube-trims-q1-loss-by-35-yoy-to-%e2%82%b924-cr-revenue-jumps-37/,Startup Financials,,indiqube,,News,Others,Listed Startup,3 Days,Inform Me,0.56
568317,2026-08-12T17:32:02,Maharashtra Makes Knowing Marathi Mandatory For App-Based Drivers,https://inc42.com/buzz/maharashtra-makes-knowing-marathi-mandatory-for-app-based-drivers/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.365
568262,2026-08-12T16:13:53,Exclusive: AI Healthtech Startup August AI In Talks To Raise $4 Mn From Peak XV,https://inc42.com/buzz/ai-healthtech-startup-august-ai-in-talks-to-raise-4-mn-from-peak-xv/,Startup Funding & Investments,,august-ai,,News,Exclusive,Early Stage Startup,3 Days,Inform Me,0.595
568288,2026-08-12T15:54:29,"Lenskart Q1: Profit Zooms 3.7X YoY To ₹228.4 Cr, Revenue Up 43%",https://inc42.com/buzz/lenskart-q1-profit-zooms-3-7x-yoy-to-%e2%82%b9228-4-cr-revenue-up-43/,Startup Financials,,lenskart,,News,Series,Listed Startup,3 Days,Inform Me,0.608
568245,2026-08-12T13:41:09,"Delhi HC Says Personality Rights ‘Going Out Of Hand’, Flags Free Speech Concerns",https://inc42.com/buzz/delhi-hc-says-personality-rights-going-out-of-hand-flags-free-speech-concerns/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.365
568243,2026-08-12T13:38:53,Exclusive: Astrotalk Joins Unicorn Club After ESOP Buyback At $1 Bn Valuation,https://inc42.com/buzz/astrotalk-joins-unicorn-club-after-esop-buyback-at-1-bn-valuation/,Startup Funding & Investments,,astrotalk,,News,Exclusive,Late Stage Startup,3 Days,Inform Me,0.839
568234,2026-08-12T13:22:30,"Accel Closes Ninth India Fund With $550 Mn Corpus To Invest In AI, Deeptech",https://inc42.com/buzz/accel-closes-ninth-india-fund-with-550-mn-corpus-to-invest-in-ai-deeptech/,Fund Launches,,accel-atoms,,News,Others,Investors,3 Days,Inform Me,0.496
568194,2026-08-12T11:27:15,"Ola Electric Eyes Up To ₹7,240 Cr Battery Cell PLI Incentives After Timeline Revision",https://inc42.com/buzz/ola-electric-eyes-up-to-%e2%82%b97240-cr-battery-cell-pli-incentives-after-timeline-revision/,Business Updates,,ola-electric,,News,Others,Listed Startup,3 Days,Inform Me,0.563
568158,2026-08-12T11:00:53,Enterprise AI Spend Gets A Reality Check,https://inc42.com/features/enterprise-ai-spend-gets-a-reality-check/,,AI,,,In-Depth,Series,,14 Days,Inform Me,0.3
568171,2026-08-12T10:08:51,"Yulu Bags $93 Mn To Scale EV Fleet, Enter Full-Size Electric Scooter Segment",https://inc42.com/buzz/yulu-bags-93-mn-to-scale-ev-fleet-enter-full-size-electric-scooter-segment/,Startup Funding & Investments,,yulu,,News,Others,Late Stage Startup,3 Days,Inform Me,0.637
568150,2026-08-12T08:00:13,"Table Space All Set For IPO, Watermarking AI & More",https://inc42.com/buzz/table-space-all-set-for-ipo-watermarking-ai-more/,Startup IPO,,table-space,,News,Inc42 Daily Brief,Late Stage Startup,3 Days,Inform Me,0.613
568139,2026-08-11T22:13:01,"Mobavenue AI Q1: PAT Zooms 94% YoY To ₹12 Cr, Revenue Up 57%",https://inc42.com/buzz/mobavenue-ai-q1-pat-zooms-94-yoy-to-%e2%82%b912-cr-revenue-up-57/,Startup Financials,,mobavenue,,News,Series,Listed Startup,3 Days,Inform Me,0.546
568128,2026-08-11T21:07:17,Zepto Faces Fresh Regulatory Heat As Bengaluru Warehouse Sealed Over Food Safety Violations,https://inc42.com/buzz/zepto-faces-fresh-regulatory-heat-as-bengaluru-warehouse-sealed-over-food-safety-violations/,Controversies,,zepto,,News,Spot News,Growth Stage Startup,3 Days,Inform Me,0.39
568130,2026-08-11T21:06:46,"Porter FY26 Profit Skyrockets 4X YoY To ₹229 Cr, Revenue Up 54%",https://inc42.com/buzz/porter-fy26-profit-skyrockets-4x-yoy-to-%e2%82%b9229-cr-revenue-up-54/,Startup Financials,,porter,,News,Others,Late Stage Startup,3 Days,Inform Me,0.571
568122,2026-08-11T20:38:43,IPO-Bound Shiprocket Nets ₹727.4 Cr From Anchor Investors,https://inc42.com/buzz/ipo-bound-shiprocket-nets-%e2%82%b9727-4-cr-from-anchor-investors/,Startup IPO,,shiprocket,,News,Others,Late Stage Startup,3 Days,Inform Me,0.756
568121,2026-08-11T20:28:07,"PM E-DRIVE E2W Subsidy Extended Till March 2028 With ₹1,000 Cr Additional Outlay",https://inc42.com/buzz/pm-e-drive-e2w-subsidy-extended-till-march-2028-with-%e2%82%b91000-cr-additional-outlay/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.515
568056,2026-08-11T19:42:56,[Update] LEAP India IPO Closes With 8.38X Oversubscription,https://inc42.com/buzz/leap-india-ipo-issue-subscribed-1-71x-on-day-3-so-far/,Startup IPO,,leap-india,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
568108,2026-08-11T19:10:42,Anthropic Adds Watermarks In Claude Content As Deepfakes Run Amok,https://inc42.com/features/anthropic-adds-watermarks-in-claude-content-as-deepfake-bad-actors-run-amok/,,AI,,,In-Depth,Others,,3 Days,Inform Me,0.3
568092,2026-08-11T17:43:25,"Table Space’s FY26 Loss Shrinks 74%, Revenue Crosses ₹2,200 Cr",https://inc42.com/buzz/table-spaces-fy26-loss-shrinks-74-revenue-crosses-%e2%82%b92200-cr/,Business Updates,,table-space,,News,Series,Growth Stage Startup,3 Days,Inform Me,0.437
568081,2026-08-11T15:34:48,"slice Swings To ₹51 Cr Profit In Q1, Total Income Rises 39% YoY",https://inc42.com/buzz/slice-swings-to-%e2%82%b951-cr-profit-in-q1-total-income-rises-39-yoy/,Startup Financials,,slicepay,,News,Others,Late Stage Startup,3 Days,Inform Me,0.538
568079,2026-08-11T15:18:41,"Matrimony Q1 Profit Doubles YoY To ₹19 Cr, Revenue up 13%",https://inc42.com/buzz/matrimony-q1-profit-doubles-yoy-to-%e2%82%b919-cr-revenue-up-13/,Startup Financials,,bharat-matrimony,,News,Others,Listed Startup,3 Days,Inform Me,0.555
568071,2026-08-11T14:37:23,"AvenuesAI Q1 Profit Jumps 45% YoY To ₹85 Cr, Revenue More Than Doubles",https://inc42.com/buzz/avenuesai-q1-profit-jumps-45-yoy-to-%e2%82%b985-cr-revenue-more-than-doubles/,Startup Financials,,infibeam-avenues,,News,Others,Listed Startup,3 Days,Inform Me,0.587
568061,2026-08-11T14:11:12,Blinkit’s Mumbai Facility Licence Suspended After FDA Finds Cockroach Infestation,https://inc42.com/buzz/blinkits-mumbai-facility-licence-suspended-after-fda-finds-cockroach-infestation/,Business Updates,,blinkit,,News,Others,Listed Startup,3 Days,Inform Me,0.37
568038,2026-08-11T12:03:03,"Karnataka Flags Safety, Insurance Concerns Over Bike Taxis In SC",https://inc42.com/buzz/karnataka-flags-safety-insurance-concerns-over-bike-taxis-in-sc/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.365
568015,2026-08-11T11:20:30,Discovered Materials Raises $9 Mn For AI-Led Semiconductor Material Discovery,https://inc42.com/buzz/discovered-materials-raises-9-mn-for-ai-led-semiconductor-material-discovery/,Startup Funding & Investments,,discovered materials,,News,Others,Early Stage Startup,3 Days,Inform Me,0.462
568018,2026-08-11T11:12:39,Table Space Files DRHP For ₹800 Cr+ IPO,https://inc42.com/buzz/table-space-files-drhp-for-%e2%82%b9800-cr-ipo/,Startup IPO,,table-space,,News,Others,Late Stage Startup,3 Days,Inform Me,0.758
567990,2026-08-11T11:00:30,Inside Dark Store Festive Stock Up Strategy,https://inc42.com/features/inside-dark-store-festive-stock-up-strategy/,,Quick Commerce,,,In-Depth,Series,,3 Days,Give Me Perspective,0.3
567985,2026-08-11T09:35:20,IPO-Bound Tonbo Imaging’s Net Profit Sinks 30% YoY To ₹362.6 Cr In FY26,https://inc42.com/buzz/ipo-bound-tonbo-imagings-net-profit-sinks-30-yoy-to-%e2%82%b9362-6-cr-in-fy26/,Startup Financials,,tonbo-imaging,,News,Others,Late Stage Startup,3 Days,Inform Me,0.581
567974,2026-08-11T08:00:31,"B2C Giants Add AI Twist, LEAP India IPO Day 2 & More",https://inc42.com/buzz/b2c-giants-add-ai-twist-leap-india-ipo-day-2-more/,Industry Trends,,cars24,,News,Inc42 Daily Brief,Listed Startup,3 Days,Inform Me,0.45
567969,2026-08-10T23:54:12,Capillary Tech Promoter Sells Stake Worth ₹172 Cr,https://inc42.com/buzz/capillary-tech-promoter-sells-stake-worth-%e2%82%b9172-cr/,Business Updates,,capillary-technologies,,News,Others,Listed Startup,3 Days,Inform Me,0.482
567952,2026-08-10T21:03:09,Parliament Clears Taxation Bill; FM Re-assures No MDR On P2P UPI Payments,https://inc42.com/buzz/parliament-clears-taxation-bill-fm-re-assures-no-mdr-on-p2p-upi-payments/,Government & Policies,,TBD,,News,Others,Government,3 Days,Inform Me,0.365
567884,2026-08-10T20:40:55,[Update] LEAP India IPO: Issue Subscribed 49% On Day 2,https://inc42.com/buzz/leap-india-ipo-issue-subscribed-42-on-day-2-so-far/,Startup IPO,,leap-india,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
567948,2026-08-10T20:25:29,"ideaForge Slips Into The Red In Q1, Reports ₹2.3 Cr Loss",https://inc42.com/buzz/ideaforge-slips-into-the-red-in-q1-reports-%e2%82%b92-3-cr-loss/,Startup Financials,,ideaforge,,News,Series,Listed Startup,3 Days,Inform Me,0.516
567942,2026-08-10T19:05:19,Apple Pay Likely To Launch In India By October: Report,https://inc42.com/buzz/apple-pay-likely-to-launch-in-india-by-october-report/,Business Updates,,tbd,,News,Others,International Company,3 Days,Inform Me,0.258
567918,2026-08-10T17:29:03,Zostel Withdraws Delhi HC Plea Seeking SEBI Review Of OYO’s IPO Disclosures,https://inc42.com/buzz/zostel-withdraws-delhi-hc-plea-seeking-sebi-review-of-oyos-ipo-disclosures/,Controversies,,prism,,News,Spot News,Late Stage Startup,3 Days,Inform Me,0.453
567900,2026-08-10T16:35:16,"Cars24 Launches Enterprise AI Company Deployment Inc, Invests $5 Mn",https://inc42.com/buzz/cars24-launches-enterprise-ai-company-deployment-inc-invests-5-mn/,Business Updates,,cars24,,News,Others,Late Stage Startup,3 Days,Inform Me,0.414
567895,2026-08-10T15:44:28,Bernstein’s Bullish Outlook Sends Paytm To Fresh 52-Week High,https://inc42.com/buzz/bernsteins-bullish-outlook-sends-paytm-to-fresh-52-week-high/,Business Updates,,paytm,,News,Others,Listed Startup,3 Days,Inform Me,0.37
567878,2026-08-10T14:48:34,"Info Edge Q1: PAT Jumps 43% YoY To ₹490 Cr, Revenue Increases 11%",https://inc42.com/buzz/info-edge-q1-pat-jumps-43-yoy-to-%e2%82%b9490-cr-revenue-increases-11/,Startup Financials,,info-edge-ventures,,News,Others,Listed Startup,3 Days,Inform Me,0.625
567875,2026-08-10T14:40:15,AUM Ventures Marks First Close Of ₹750 Cr Deeptech-Focused Fund At ₹225 Cr,https://inc42.com/buzz/aum-ventures-marks-first-close-of-%e2%82%b9750-cr-deeptech-focused-fund-at-%e2%82%b9225-cr/,Fund Launches,,aum-ventures,,News,Others,Investors,3 Days,Inform Me,0.456
567870,2026-08-10T14:23:04,GalaxEye Acquires StarOps To Expand Satellite Engineering Capabilities,https://inc42.com/buzz/galaxeye-acquires-starops-to-expand-satellite-engineering-capabilities/,Startup Mergers & Acquisitions,,galaxeye,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.51
567405,2026-08-10T12:17:51,The D2C & Retail Summit 2026 Agenda Is Live: Decoding India’s New Commerce Playbooks,https://inc42.com/buzz/the-d2c-retail-summit-2026-agenda-is-live-decoding-indias-new-commerce-playbooks/,Industry Trends,,,,News,Inc42 Announcements,,14 Days,Inform Me,0.35
567760,2026-08-10T11:52:45,"Announcing The D2C Retreat 2026 | 70+ Consumer Brand Founders, ₹30,000 Cr+ In Revenue, Everything Off-Record",https://inc42.com/buzz/announcing-the-d2c-retreat-2026-70-consumer-brand-founders-%e2%82%b930000-cr-in-revenue-everything-off-record/,Cohort Launches,,,,News,Inc42 Announcements,,14 Days,Inform Me,0.43
567859,2026-08-10T11:49:52,NHRC Seeks Report From Delhi Government Over Alleged Overcharging By Cab Aggregators,https://inc42.com/buzz/nhrc-seeks-report-from-delhi-government-over-alleged-overcharging-by-cab-aggregators/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.365
567848,2026-08-10T08:00:03,"Delhivery’s Q1 Show, Weekly Funding Rebounds & More",https://inc42.com/buzz/delhiverys-q1-show-weekly-funding-rebounds-more/,Startup Financials,,delhivery,,News,Inc42 Daily Brief,Listed Startup,3 Days,Inform Me,0.49
567775,2026-08-10T06:00:27,Ola Electric’s Comeback Quarter Comes With A Caveat,https://inc42.com/features/ola-electrics-comeback-quarter-comes-with-a-caveat/,,,ola-electric,,In-Depth,Series,Late Stage Startup,7 Days,Inform Me,0.438
567787,2026-08-09T11:00:26,UPI’s Free Ride Is Over,https://inc42.com/features/upis-free-ride-is-over/,,Fintech,,,In-Depth,Series,,3 Days,Inform Me,0.3
567741,2026-08-08T21:17:15,"[Update] Now, Finance Ministry Rules Out Consumer UPI Charges Amid MDR Debate",https://inc42.com/buzz/payments-council-rules-out-consumer-mdr-phonepe-razorpay-back-free-upi/,Government & Policies,UPI Payments,,,News,Others,,3 Days,Inform Me,0.315
567810,2026-08-08T19:48:55,Flipkart Minutes Enters Premium Grocery Segment With Pykd,https://inc42.com/buzz/flipkart-minutes-enters-premium-grocery-segment-with-pykd/,Business Updates,,flipkart,,News,Others,Late Stage Startup,3 Days,Inform Me,0.333
567766,2026-08-08T18:11:25,"Ather Jumps 17% To Lead Weekly Rally In New-Age Tech Stocks, MapmyIndia Biggest Loser",https://inc42.com/buzz/ather-jumps-17-to-lead-weekly-rally-in-new-age-tech-stocks-mapmyindia-biggest-loser/,Industry Trends,Startup Ecosystem,,,News,Series,,7 Days,Inform Me,0.35
567756,2026-08-08T16:32:16,Delhivery Q1 Profit Sinks 65% YoY To ₹32 Cr Despite A 28% Uptick In Revenue,https://inc42.com/buzz/delhivery-q1-profit-sinks-65-yoy-to-%e2%82%b932-cr-despite-a-28-uptick-in-revenue/,Startup Financials,,delhivery,,News,Others,Listed Startup,3 Days,Inform Me,0.566
567718,2026-08-08T12:33:48,"Centre Seeks Technical Changes From Meta To Tackle Deepfakes, Child Abuse Material",https://inc42.com/buzz/centre-seeks-technical-changes-from-meta-to-tackle-deepfakes-child-abuse-material/,Business Updates,,tbd,,News,Others,International Company,3 Days,Inform Me,0.258
567714,2026-08-08T12:22:49,"Swiggy, Zomato, Zepto May Face EV Mandate, 2% Welfare Levy In Maharashtra",https://inc42.com/buzz/swiggy-zomato-zepto-may-face-ev-mandate-2-welfare-levy-in-maharashtra/,Business Updates,,tbd,,News,Others,Government,3 Days,Inform Me,0.245
567668,2026-08-08T09:00:29,From River Mobility To BlissClub — Indian Startups Raised $274 Mn This Week,https://inc42.com/buzz/from-river-mobility-to-blissclub-indian-startups-raised-274-mn-this-week/,Startup Funding & Investments,Startup Ecosystem,,,News,Series,,7 Days,Inform Me,0.598
567694,2026-08-08T02:21:43,Hero MotoCorp To Debut Maiden Electric Motorcycle Next Year,https://inc42.com/buzz/hero-motocorp-to-debut-maiden-electric-motorcycle-next-year/,Business Updates,,hero-enterprise,,News,Others,Listed Startup,3 Days,Inform Me,0.37
567684,2026-08-08T01:12:16,"Knya FY26: Revenue Crosses ₹100 Cr Mark, PAT Jumps 3X YoY",https://inc42.com/buzz/knya-fy26-revenue-crosses-%e2%82%b9100-cr-mark-pat-jumps-3x-yoy/,Startup Financials,,knya-med,,News,Exclusive,Early Stage Startup,3 Days,Inform Me,0.578
567677,2026-08-07T23:55:34,"After Boycott Calls, Swiggy To Refund Alleged Unauthorised Charges To Restaurants",https://inc42.com/buzz/after-boycott-calls-swiggy-to-refund-alleged-unauthorised-charges-to-restaurants/,Controversies,,swiggy,,News,Others,Listed Startup,3 Days,Inform Me,0.49
567656,2026-08-07T22:44:49,Inside Nykaa’s Inventory Model: How The Beauty Giant Earns Its Margin,https://inc42.com/features/inside-nykaa-inventory-model-where-the-margin-comes-from/,,,nykaa,,In-Depth,Others,Listed Startup,7 Days,Explain To Me,0.475
567620,2026-08-07T20:15:38,Meet The 14 D2C Brands From The Inaugural D2CX Runway Cohort,https://inc42.com/buzz/meet-the-14-d2c-brands-from-the-inaugural-d2cx-runway-cohort/,Cohort Launches,,,,News,Inc42 Announcements,,14 Days,Inform Me,0.23
